id,web_name,team,now_cost,position,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,points_per_goal,points_per_assist,points_per_clean_sheet,points_per_save,points_per_minute,expected_points,xP_minus_Points,Points_minus_xP,gameweek
402,Romeu,Southampton,4.8,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
403,Redmond,Southampton,5.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
405,S.Armstrong,Southampton,4.7,Midfielder,69,0,0,0,2,0,0,0,0,0,0,0,11,3.6,15.3,11.0,3.0,1,0.16,0.03,0.19,2.09,2,False,5,3,1,0.0,0.033,3.1670000000000003,1.1670000000000003,-1.1670000000000003,28
406,Elyounoussi,Southampton,5.2,Midfielder,69,0,0,0,2,0,0,0,0,0,0,0,12,12.0,16.9,4.0,3.3,1,0.02,0.05,0.07,2.09,2,False,5,3,1,0.0,0.033,2.527,0.5270000000000001,-0.5270000000000001,28
407,Ward-Prowse,Southampton,6.3,Midfielder,90,1,0,0,3,0,0,0,0,0,0,3,32,60.8,72.9,31.0,16.5,1,0.97,0.15,1.12,2.26,10,False,5,3,1,0.0,0.033,11.270000000000001,1.2700000000000014,-1.2700000000000014,28
408,A.Armstrong,Southampton,5.4,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
409,Walker-Peters,Southampton,4.4,Defender,90,0,0,0,3,0,0,0,0,0,0,0,13,7.4,12.3,3.0,2.3,1,0.02,0.15,0.16,2.26,1,False,6,3,4,0.0,0.033,3.54,2.54,-2.54,28
410,Bednarek,Southampton,4.2,Defender,33,0,0,0,0,0,0,0,0,0,0,0,4,1.6,0.0,2.0,0.4,1,0.0,0.0,0.0,0.93,1,False,6,3,4,0.0,0.033,1.089,0.08899999999999997,-0.08899999999999997,28
411,Adams,Southampton,6.1,Forward,69,1,0,0,2,0,0,0,0,0,0,3,32,36.8,11.9,47.0,9.6,1,0.79,0.02,0.81,2.09,9,True,4,3,0,0.0,0.033,8.497,-0.5030000000000001,0.5030000000000001,28
412,Tella,Southampton,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
413,Lyanco,Southampton,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
414,Valery,Southampton,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
415,Smallbone,Southampton,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
416,Diallo,Southampton,4.2,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
417,Perraud,Southampton,4.1,Defender,90,0,0,0,3,0,0,0,0,0,0,0,15,14.0,14.9,9.0,3.8,1,0.02,0.1,0.11,2.26,1,False,6,3,4,0.0,0.033,3.39,2.39,-2.39,28
418,Djenepo,Southampton,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
419,Livramento,Southampton,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
420,Salisu,Southampton,4.3,Defender,82,0,0,0,3,0,0,0,0,0,0,0,13,27.0,0.5,13.0,4.1,0,0.07,0.0,0.08,1.87,1,False,6,3,4,0.0,0.033,3.126,2.126,-2.126,28
421,Lis,Southampton,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
422,Bazunu,Southampton,4.5,Goalkeeper,90,0,0,0,3,0,0,0,0,0,0,0,7,2.2,0.0,0.0,0.2,1,0.0,0.0,0.0,2.26,1,False,6,3,4,0.33,0.033,2.97,1.9700000000000002,-1.9700000000000002,28
423,Bella-Kotchap,Southampton,4.5,Defender,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.39,1,False,6,3,4,0.0,0.033,0.231,-0.769,0.769,28
424,Caballero,Southampton,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
512,Aribo,Southampton,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
528,Mara,Southampton,5.3,Forward,20,0,1,0,1,0,0,0,0,0,0,0,16,22.4,11.0,21.0,5.4,0,0.07,0.1,0.17,0.17,4,False,4,3,0,0.0,0.033,1.2400000000000002,-2.76,2.76,28
622,Larios,Southampton,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
623,Caleta-Car,Southampton,4.5,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
624,Edozie,Southampton,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
647,Payne,Southampton,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
648,Finnigan,Southampton,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
671,Morgan,Southampton,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
692,Orsic,Southampton,5.2,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
693,Alcaraz,Southampton,5.0,Midfielder,20,0,0,0,1,0,0,0,0,0,0,0,4,5.6,0.7,5.0,1.1,0,0.04,0.0,0.04,0.17,1,False,5,3,1,0.0,0.033,0.8600000000000001,-0.1399999999999999,0.1399999999999999,28
716,Bree,Southampton,4.5,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
731,Kamaldeen,Southampton,5.0,Midfielder,20,0,0,0,1,0,0,0,1,0,0,0,5,7.6,22.5,4.0,3.4,0,0.0,0.03,0.03,0.17,0,False,5,3,1,0.0,0.033,0.75,0.75,-0.75,28
732,Onuachu,Southampton,5.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
425,Lloris,Spurs,5.4,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
426,Forster,Spurs,3.9,Goalkeeper,90,0,0,0,3,0,0,0,0,0,4,0,16,22.4,0.0,0.0,2.2,1,0.0,0.0,0.0,2.4,2,False,6,3,4,0.33,0.033,4.29,2.29,-2.29,28
427,Kane,Spurs,11.8,Forward,90,1,0,0,3,0,0,0,0,0,0,0,27,32.2,2.8,46.0,8.1,1,0.77,0.07,0.84,2.4,6,False,4,3,0,0.0,0.033,6.26,0.2599999999999998,-0.2599999999999998,28
428,Son,Spurs,11.7,Midfielder,90,0,1,0,3,0,0,0,0,0,0,0,21,25.8,40.1,9.0,7.5,1,0.42,0.2,0.62,2.4,5,False,5,3,1,0.0,0.033,5.67,0.6699999999999999,-0.6699999999999999,28
429,Doherty,Spurs,4.6,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
430,Dier,Spurs,5.1,Defender,90,0,0,0,3,0,0,0,0,0,0,0,13,13.8,0.8,6.0,2.1,1,0.11,0.01,0.12,2.4,1,False,6,3,4,0.0,0.033,3.66,2.66,-2.66,28
431,Lucas Moura,Spurs,5.8,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
432,Davies,Spurs,4.8,Defender,36,0,0,0,0,0,0,0,0,0,0,0,4,3.6,14.6,0.0,1.8,1,0.0,0.03,0.03,0.51,1,False,6,3,4,0.0,0.033,1.2780000000000002,0.27800000000000025,-0.27800000000000025,28
433,Højbjerg,Spurs,5.5,Midfielder,90,0,0,0,3,0,0,0,0,0,0,0,19,13.8,14.9,0.0,2.9,1,0.0,0.04,0.04,2.4,2,False,5,3,1,0.0,0.033,3.0900000000000003,1.0900000000000003,-1.0900000000000003,28
434,Winks,Spurs,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
435,Sánchez,Spurs,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
436,R.Sessegnon,Spurs,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
437,Bergwijn,Spurs,5.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
438,Reguilón,Spurs,4.2,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
439,Tanganga,Spurs,3.9,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
440,Bentancur,Spurs,5.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
441,Skipp,Spurs,4.3,Midfielder,90,0,0,0,3,0,0,0,1,0,0,0,10,19.4,24.1,0.0,4.4,1,0.0,0.01,0.01,2.4,1,False,5,3,1,0.0,0.033,3.0,2.0,-2.0,28
442,Rodon,Spurs,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
443,Romero,Spurs,4.9,Defender,90,0,0,0,3,0,0,0,0,0,0,0,14,24.4,1.2,0.0,2.6,1,0.0,0.01,0.01,2.4,1,False,6,3,4,0.0,0.033,3.0,2.0,-2.0,28
444,Bissouma,Spurs,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
445,Emerson Royal,Spurs,4.9,Defender,4,0,0,0,1,0,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0.86,1,False,6,3,4,0.0,0.033,0.132,-0.868,0.868,28
446,Kulusevski,Spurs,7.9,Midfielder,80,0,1,0,2,0,0,0,0,0,0,0,23,30.8,50.6,6.0,8.7,0,0.05,0.56,0.61,1.08,5,False,5,3,1,0.0,0.033,4.57,-0.4299999999999997,0.4299999999999997,28
447,Scarlett,Spurs,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
448,Perišić,Spurs,5.4,Defender,53,1,0,0,3,0,0,0,0,0,0,0,16,40.2,14.8,23.0,7.8,0,0.24,0.11,0.35,1.9,6,False,6,3,4,0.0,0.033,3.519,-2.481,2.481,28
449,White,Spurs,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
450,Sarr,Spurs,4.2,Midfielder,4,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.3,1.0,0.0,0,0.03,0.01,0.05,0.86,1,False,5,3,1,0.0,0.033,0.312,-0.688,0.688,28
451,Austin,Spurs,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
452,Devine,Spurs,4.3,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
453,Parrott,Spurs,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
454,Richarlison,Spurs,8.4,Forward,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,1,0.0,0.0,0.0,0.46,1,False,4,3,0,0.0,0.033,0.132,-0.868,0.868,28
513,Lenglet,Spurs,4.8,Defender,90,0,0,0,3,0,0,0,0,0,0,0,24,27.0,1.6,4.0,3.3,1,0.09,0.02,0.11,2.4,1,False,6,3,4,0.0,0.033,3.5700000000000003,2.5700000000000003,-2.5700000000000003,28
522,Spence,Spurs,4.1,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
554,Bryan,Spurs,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
713,Danjuma,Spurs,6.2,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
733,Pedro Porro,Spurs,4.8,Defender,85,1,0,0,2,0,0,0,0,0,0,0,24,51.8,46.8,27.0,12.6,1,0.55,0.38,0.93,1.55,7,True,6,3,4,0.0,0.033,7.245000000000001,0.245000000000001,-0.245000000000001,28
748,Mundle,Spurs,4.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
30,Ings,West Ham,6.4,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
455,Fabianski,West Ham,4.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
456,Ogbonna,West Ham,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
457,Cresswell,West Ham,4.7,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
458,Antonio,West Ham,7.0,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
460,Lanzini,West Ham,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
461,Zouma,West Ham,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
462,Masuaku,West Ham,4.5,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
463,Coufal,West Ham,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
464,Benrahma,West Ham,5.5,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
465,Bowen,West Ham,8.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
466,Vlasic,West Ham,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
467,Rice,West Ham,4.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
468,Soucek,West Ham,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
469,Fornals,West Ham,4.9,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
471,Johnson,West Ham,4.4,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
472,Aguerd,West Ham,4.8,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
473,Areola,West Ham,4.3,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
509,Downes,West Ham,4.2,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
529,Scamacca,West Ham,6.6,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
545,Emerson,West Ham,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
556,Coventry,West Ham,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
572,Oko-Flex,West Ham,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
575,Cornet,West Ham,5.9,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
588,Kehrer,West Ham,4.3,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
603,Paquetá,West Ham,5.9,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
669,Mubama,West Ham,4.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
739,Anang,West Ham,4.0,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
740,Hegyi,West Ham,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
746,Casey,West Ham,4.0,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
459,Dawson,Wolves,4.8,Defender,45,0,0,0,1,0,0,0,1,0,0,0,6,11.2,0.8,7.0,1.9,1,0.28,0.01,0.29,0.33,0,False,6,3,4,0.0,0.033,3.1950000000000003,3.1950000000000003,-3.1950000000000003,28
476,Jiménez,Wolves,6.7,Forward,90,0,0,0,4,0,0,0,0,0,0,0,5,12.2,22.2,60.0,9.4,1,0.52,0.09,0.62,1.47,2,False,4,3,0,0.0,0.033,5.32,3.3200000000000003,-3.3200000000000003,28
477,Jonny,Wolves,4.3,Defender,83,1,0,0,4,0,0,0,0,1,0,0,13,36.0,25.6,13.0,7.5,1,0.05,0.32,0.37,1.85,3,False,6,3,4,0.0,0.033,3.9990000000000006,0.9990000000000006,-0.9990000000000006,28
478,Sá,Wolves,5.0,Goalkeeper,90,0,0,0,4,0,0,0,0,0,0,0,8,5.0,0.0,0.0,0.5,1,0.0,0.0,0.0,1.47,0,False,6,3,4,0.33,0.033,2.97,2.97,-2.97,28
480,Neves,Wolves,5.4,Midfielder,75,0,0,0,3,0,0,0,0,0,0,0,13,9.8,3.5,12.0,2.5,1,0.23,0.03,0.26,1.09,2,False,5,3,1,0.0,0.033,3.7150000000000003,1.7150000000000003,-1.7150000000000003,28
481,Hwang,Wolves,5.7,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
482,Semedo,Wolves,5.0,Defender,56,0,0,0,2,0,0,0,1,0,0,0,-4,0.0,2.3,9.0,0.8,1,0.25,0.03,0.28,0.83,-1,False,6,3,4,0.0,0.033,3.438,4.438000000000001,-4.438000000000001,28
483,Podence,Wolves,5.2,Midfielder,56,0,0,0,2,0,0,0,0,0,0,0,1,8.6,30.2,43.0,8.2,1,0.21,0.21,0.43,0.83,1,False,5,3,1,0.0,0.033,3.5280000000000005,2.5280000000000005,-2.5280000000000005,28
484,Kilman,Wolves,4.4,Defender,90,0,0,0,4,0,0,0,0,0,0,0,14,12.4,6.1,8.0,2.7,1,0.0,0.25,0.25,1.47,0,False,6,3,4,0.0,0.033,3.72,3.72,-3.72,28
485,Cundle,Wolves,4.4,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
486,Neto,Wolves,4.9,Midfielder,45,0,0,0,1,0,0,0,0,0,0,0,8,6.4,24.9,9.0,4.0,1,0.2,0.03,0.23,0.33,1,False,5,3,1,0.0,0.033,2.575,1.5750000000000002,-1.5750000000000002,28
487,Aït-Nouri,Wolves,4.2,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
488,Fabio Silva,Wolves,5.5,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,4,3,0,0.0,0.033,0.0,0.0,0.0,28
489,Toti,Wolves,3.9,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.0,0.033,0.0,0.0,0.0,28
490,Chiquinho,Wolves,5.0,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,5,3,1,0.0,0.033,0.0,0.0,0.0,28
491,Adama,Wolves,5.4,Midfielder,33,0,0,0,2,0,0,0,0,0,0,0,5,5.2,26.6,6.0,3.8,0,0.0,0.32,0.32,0.64,1,False,5,3,1,0.0,0.033,2.049,1.049,-1.049,28
492,Šarkić,Wolves,3.9,Goalkeeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,6,3,4,0.33,0.033,0.0,0.0,0.0,28
